user_id,latitude,longitude,income
226,12.969235068347738,77.59451197896576,48865
227,12.973764870035243,77.59627807976693,58565
228,12.95897193721776,77.57888567740201,32342
229,12.957514025890987,77.58276490415506,95629
230,12.9789143270863,77.59979123053125,46399
231,12.979229548916223,77.60307285974534,96534
232,12.962165016192131,77.57661284468635,94055
233,12.98243768178909,77.59435792469218,59986
234,12.975149973329366,77.59132290454559,93506
235,12.990039001519486,77.61018470586187,32175
236,12.984920201475871,77.60729840134444,67057
237,12.96408945930632,77.58230975867559,80500
238,12.964102110764166,77.58287476147845,62880
239,12.95550402179548,77.58341747271858,35358
240,12.979012007005041,77.59970952188782,34596
241,12.97374008420959,77.58349036693888,82516
242,12.98893490301706,77.61077241970375,68285
243,12.989940330811528,77.61100093059436,57599
244,12.976835436184565,77.5816479873136,98344
245,12.98761709227451,77.6148623040704,43752
246,12.976997848526171,77.60556189613193,75961
247,12.98089192093655,77.60186839949439,94532
248,12.960361941677986,77.58393627584925,58243
249,12.971224758267144,77.58489224918729,98411
250,12.957303600275273,77.57727109830753,49402
251,12.992134867951412,77.60600176658764,67924
252,12.963558534546973,77.58077141439028,49373
253,12.974435642587522,77.59703125082727,58709
254,12.959324982289889,77.58362277651129,92355
255,12.972244104177886,77.59450291489169,48769
256,12.961479953702643,77.58055450837108,41792
257,12.978273086521288,77.60036602944393,44058
258,12.971123755328353,77.58685351499776,21524
259,12.970539536256185,77.58899544318288,54008
260,12.968119098826637,77.595437345674,33350
261,12.961499212860337,77.58159778532811,95186
262,12.98295716815047,77.59821660635558,26960
263,12.971991211641665,77.59303042438128,77134
264,12.99319370603408,77.61035881700666,91431
265,12.961679371343793,77.58324234217666,87957
266,12.988638767074391,77.61189882490137,82552
267,12.991288854657398,77.61062306306148,32182
268,12.982455454203915,77.60040154296273,64813
269,12.956756830378776,77.58315945855999,93543
270,12.984070570322658,77.59892168817792,56062
271,12.97979937102657,77.59800912214585,37850
272,12.984043567343987,77.60389221834458,72375
273,12.957432675751763,77.5882256350208,22983
274,12.97921691824026,77.60040495416246,76846
275,12.994340933653062,77.61058966432954,27564
276,12.972058241360308,77.6021886282999,94859
277,12.976717687698505,77.5928851530057,86081
278,12.981922711548227,77.59948425988678,59974
279,12.983669512851774,77.5979497046296,81916
280,12.986896694370857,77.59891148431868,78606
281,12.968663492435798,77.59436015343135,23430
282,12.987382108117886,77.61238097382594,22050
283,12.965966648466898,77.58724404416056,75619
284,12.974198965096678,77.59637781250505,94691
285,12.991689236621918,77.60540241797425,20806
286,12.990730487216425,77.61278429332985,49757
287,12.969552432520725,77.58802175976565,58197
288,12.969615365421715,77.58849658009817,47376
289,12.97808783861808,77.60356704959332,70948
290,12.978879802194871,77.59647928937896,45425
291,12.986707024060953,77.5980021845516,53660
292,12.959600825745987,77.58337703635311,43874
293,12.961630497308368,77.58325082896171,84772
294,12.95946915831752,77.57760510826638,53742
295,12.982652302509678,77.59714794862577,61873
296,12.982722484305253,77.6001076836493,21591
297,12.99204567446888,77.6155401219772,27314
298,12.992798989927952,77.61126505477174,85082
299,12.992461446543592,77.61152182209332,46292
300,12.980953415507607,77.59811145035584,73947
301,12.963120617784671,77.57971573987926,98249
302,12.978374302626834,77.60191667313781,62534
303,12.957567672240321,77.58258678907438,95713
304,12.989255211297644,77.60821532910879,54832
305,12.992259912807233,77.60594925476417,51575
306,12.969076665295141,77.590657450983,67517
307,12.961614067064392,77.58014386215085,81246
308,12.99182368952915,77.61055982736947,25084
309,12.980526637489673,77.60122553704512,27491
310,12.96147125871511,77.57818865928282,83888
311,12.97791373511033,77.59987528970737,96919
312,12.958240355734437,77.58573241376537,41427
313,12.968112784083793,77.58949433237781,64064
314,12.983409814315115,77.59862909802926,47082
315,12.982034898233577,77.59985591140786,26540
316,12.971320043350161,77.58849383732695,95932
317,12.963365559568281,77.58393163147407,42042
318,12.961950603533877,77.57970247240866,48602
319,12.985423424487227,77.60792427579035,25626
320,12.973490456374094,77.58721200341769,96961
321,12.971061288336976,77.5891361433343,46385
322,12.967546638623624,77.57503075888357,41563
323,12.979524033512394,77.5964400754479,50707
324,12.957166893667372,77.58096973728873,25655
325,12.994914338248643,77.61450311652001,71027
326,12.9855396876519,77.61094927821915,25109
327,12.972521930646966,77.5880421280621,49759
328,12.969643006072808,77.58646631007106,46589
329,12.99098548611039,77.60978314956579,46143
330,12.962357400475954,77.58127637268535,40581
331,12.969927469068706,77.58828698584108,66167
332,12.969989192382728,77.58652490593242,68787
333,12.96933710747851,77.59008065751699,83483
334,12.967371043996078,77.5901129806995,65004
335,12.976995139970315,77.59915669912134,43398
336,12.982966648211928,77.60186992941996,88577
337,12.984198066309759,77.60277390104874,21925
338,12.975435940372405,77.59107377718608,46289
339,12.98826161017779,77.61326702994535,44826
340,12.963952182196904,77.58059279881408,94137
341,12.961204030881076,77.58654752107253,56877
342,12.96195084472488,77.58470205900588,21560
343,12.965327251642416,77.59316309064516,72579
344,12.971568506464108,77.58827889998818,90326
345,12.998895031055163,77.60971011328013,36082
346,12.98151797332988,77.59400776596962,80315
347,12.975890905460945,77.59857747705071,36309
348,12.96144681567211,77.57874030090066,92541
349,12.972798637252987,77.59261947564586,94131
350,12.966322703010993,77.58560687535937,59443
351,12.985314579415814,77.6160052113076,51860
352,12.983236042500295,77.59988447459149,46017
353,12.985101143158374,77.60828169472636,37778
354,12.984429621049179,77.60414027406243,77056
355,12.958571098077094,77.5841649381043,98301
356,12.955843244740553,77.58433293475113,69153
357,12.957888907523904,77.57957388441967,24648
358,12.97940018045423,77.59745742952073,90135
359,12.963446297101116,77.57478085866366,65893
360,12.971122840166732,77.58973946566861,87649
361,12.956115955572837,77.58348248036214,41927
362,12.98533230404853,77.6091828120885,64738
363,12.98023046567318,77.59615102332742,96619
364,12.979509597989894,77.59656446772789,99530
365,12.987484837526647,77.6115619932616,91635
366,12.989035094846349,77.61623024395068,29847
367,12.99328435113492,77.60951637459429,38309
368,12.988450653174835,77.61013273156267,86504
369,12.95628797506366,77.58188774691568,96260
370,12.975147268024019,77.59231564598511,61235
371,12.975915006251386,77.58936059399001,85661
372,12.97536660651918,77.6015102872478,26570
373,12.981283612031572,77.5937363328962,59062
374,12.990191568904002,77.61036176980167,30225
375,12.970829707457785,77.58804785938797,33669
376,12.969691467510593,77.5899196169601,48625
377,12.97055131340387,77.5905003088588,70138
378,12.991854086132951,77.61042310996747,39508
379,12.98768511503275,77.61088988495902,56059
380,12.979807584960222,77.60098628723091,92460
381,12.969214100691046,77.58847696065261,59882
382,12.99366957031628,77.61208270023145,87203
383,12.982704423889844,77.59958341223842,45426
384,12.969549833238903,77.59037672936041,71924
385,12.964014345649344,77.58475912164047,29108
386,12.957025822951632,77.57353982965918,28927
387,12.969090905077007,77.58989589003991,96743
388,12.98380753154763,77.60209321138444,97576
389,12.96186719061157,77.5801752044163,51348
390,12.966529767324845,77.58540161244322,73551
391,12.969550036325801,77.58509711399311,93770
392,12.9948731461758,77.61097540094589,46987
393,12.963956293847183,77.58026057748948,84106
394,12.9603879209255,77.58114014239038,56914
395,12.959709342511156,77.57577146604758,57650
396,12.98117120703175,77.59666988568472,77716
397,12.991567255839849,77.610620531556,33467
398,12.957513215757404,77.5804904324375,84157
399,12.980948600228615,77.59980082878772,64139
400,12.978379033450588,77.60154062212449,38743
401,12.965221018799406,77.59132142421389,44611
402,12.99419224410918,77.60977456749957,41675
403,12.986994695164306,77.61020541410558,85429
404,12.987638145000213,77.60123916960136,72249
405,12.96682182360859,77.59143266114837,95388
406,12.979174030329483,77.60225412796122,54084
407,12.992408704854437,77.60831865554553,27227
408,12.95797952812727,77.58083698248667,85481
409,12.966573620370113,77.58924904386481,46160
410,12.959759222861377,77.58327981271638,69104
411,12.980131434415938,77.5995589939951,53755
412,12.955389156119923,77.5808032536731,47213
413,12.969735153854947,77.59773912801296,37727
414,12.965016837708262,77.58276879654663,52117
415,12.972929151860386,77.59331214740945,82438
416,12.991706949237557,77.61488518986938,59532
417,12.982428617816018,77.59607006852515,93379
418,12.954938251729642,77.57624062563539,88008
419,12.960102250404779,77.57769008030682,89249
420,12.98813454509848,77.61210411919451,34484
421,12.990992640696643,77.61250058688482,65113
422,12.955501237631392,77.57601107009329,29686
423,12.982605330532223,77.59461191304055,80963
424,12.971616267977339,77.58723797922076,45592
425,12.957255122796653,77.5802438305283,88619
426,12.9629932818275,77.58850210828129,92982
427,12.992595950706061,77.6122922882355,38752
428,12.968054012238854,77.59082012904383,76273
429,12.988417592029158,77.61108502975627,96559
430,12.992124326030066,77.61287010695038,36163
431,12.967953896850403,77.58647653035253,55585
432,12.960180087017257,77.57516746663332,58067
433,12.986467229489621,77.59660564093804,85450
434,12.960245488075644,77.57970333104042,54594
435,12.981705323018769,77.60179878233984,60461
436,12.968697669461513,77.58836866170033,92909
437,12.992136814468518,77.6103606769003,94520
438,12.977394632907574,77.58909957914683,57685
439,12.98003105785953,77.59606449130294,71112
440,12.97888486129012,77.59702306020189,37347
441,12.969675886900633,77.5897936274607,27967
442,12.984592773277518,77.60806041143643,53613
443,12.987181993818544,77.60956773733284,98213
444,12.99162033813505,77.60615250413663,92146
445,12.957933999735111,77.57981202913139,69841
446,12.965512365405834,77.59264631434672,57846
447,12.957872620845295,77.58256338188038,26406
448,12.992811774268691,77.614563990484,66851
449,12.957800981810172,77.57777012999111,54171
450,12.991471908664268,77.60691629170286,77009
451,12.958702403214904,77.58398123430604,71196
452,12.956489660921823,77.57459405868725,51174
453,12.971254619838264,77.58969455277392,82646
454,12.979301984274441,77.59686056617213,93294
455,12.968361266655243,77.59117541201621,25542
456,12.967017681300874,77.58990718300853,90331
457,12.963589714504995,77.57952441128091,49300
458,12.982197035163265,77.59628511293486,92930
459,12.97303570993548,77.590963157,75316
460,12.977992781784021,77.60311971406219,84641
461,12.98940658594231,77.60886072798006,40281
462,12.989734972022973,77.61276404880896,48602
463,12.983905223868197,77.60468453359017,27099
464,12.956426129582137,77.58018805619066,50111
465,12.996040161742581,77.61040960599325,90476
466,12.990710884247136,77.60863553905233,27788
467,12.955958621131412,77.57708515788447,29866
468,12.992040796137887,77.61347344452606,84027
469,12.96355711246399,77.582156859932,25439
470,12.98182139330235,77.60393347665895,72161
471,12.959031960483474,77.57924750095063,26979
472,12.982886598063786,77.59984142013712,66857
473,12.96978079309478,77.58679895024075,37153
474,12.982494884922994,77.59991698799722,89519
475,12.986779112981994,77.61109282021741,36905
476,12.960689863343527,77.5772750936071,65000
477,12.972580612726063,77.58361146077768,69145
478,12.96846564833335,77.58771879977701,34291
479,12.969862357654058,77.59612895357606,81332
480,12.956362628163452,77.58340645504909,96272
481,12.989498634858641,77.61084773985147,48044
482,12.983641194313178,77.59957987144416,43911
483,12.981988643806003,77.60352042157245,77941
484,12.981199063855259,77.59804592931862,44858
485,12.980091436550797,77.59552419156059,40567
486,12.990926499037798,77.6151066448339,87260
487,12.964302470836254,77.59023528819706,71612
488,12.98098595648112,77.60270068597674,76447
489,12.969584632048049,77.58632710529113,85095
490,12.971617396309549,77.59102488765811,58787
491,12.99073505578638,77.60940771138408,88056
492,12.98227763299976,77.60175165888312,99578
493,12.957038754689137,77.5844602414074,67701
494,12.977645305060754,77.60194484130153,39873
495,12.965650430303558,77.58668107545631,25110
496,12.977548443600174,77.593717638117,38313
497,12.988625589038358,77.6089268484532,93445
498,12.968751417991811,77.58645765381205,79664
499,12.960087140317146,77.58322594241808,89122
500,12.989340779089792,77.60904953471612,26643
501,12.989940073713841,77.60800043855618,36029
502,12.979080939617686,77.60019678153705,88926
503,12.98136527821073,77.59754772447194,82539
504,12.980244689104953,77.60391967238529,25469
505,12.957367072740722,77.5823474804841,21651
506,12.974540349229727,77.59189243505367,36184
507,12.987362847344473,77.60838019662138,65253
508,12.98601685231273,77.60995254086922,50254
509,12.982550281967951,77.6026271475872,23471
510,12.968533451734642,77.58664114770013,54865
511,12.958416669407264,77.58231431697574,73072
512,12.960969503142556,77.5795571922411,45122
513,12.978249762932396,77.59609729473046,27999
514,12.961857678098527,77.5876015050005,45279
515,12.97272764849936,77.5942840944557,49309
516,12.959177314928837,77.57700206172704,87155
517,12.989042976999741,77.60994504942167,21431
518,12.98713781475676,77.60713918616094,93997
519,12.989800414447345,77.61073583351333,29833
520,12.968421765903365,77.58995794138524,22643
521,12.972727279219182,77.60265213618908,34289
522,12.99074123213342,77.61026199317375,97454
523,12.98531236242934,77.60841284196796,90968
524,12.966668801448112,77.59170116655217,46928
525,12.960921193549712,77.57960579128194,62891
526,12.968177963203704,77.59488797000986,35352
527,12.96140999478229,77.585744136918,95415
528,12.968524079892584,77.58581011343264,38474
529,12.970717925400463,77.59428797278814,87169
530,12.981653959174283,77.59869438701415,67945
531,12.97121277158504,77.58734795363632,88673
532,12.972911202693375,77.59697080788587,32924
533,12.957867719689354,77.58022131032367,50651
534,12.958058278086037,77.5798233545703,30800
535,12.992527349774718,77.60891185293126,94905
536,12.962386314758009,77.58242685869712,25774
537,12.991072872777972,77.607488042762,34939
538,12.979124566193255,77.5953104275739,38489
539,12.98981686972359,77.60779242465203,62951
540,12.989458560259228,77.61957932270353,41253
541,12.963115166267205,77.58151627227964,99025
542,12.960339811231615,77.57568516606504,71707
543,12.987566360358434,77.61280292923776,27239
544,12.956574707722453,77.58160673234066,87821
545,12.981721207802181,77.61319012454871,97067
546,12.982501422017478,77.59871673293885,85794
547,12.958995674003681,77.57878905461027,85031
548,12.972345397933939,77.59170306025281,87843
549,12.977792588254871,77.60061101625467,22591
550,12.970072658370018,77.59423666166624,74400
551,12.95682685305579,77.57987695373699,76481
552,12.987414238865952,77.61109063782206,28004
553,12.968493690987705,77.59167607289811,52994
554,12.966223805052211,77.58697252513196,20645
555,12.960830127131716,77.58219642169045,38888
556,12.972210273266324,77.58829911707335,20587
557,12.985128128373717,77.61048468904032,45556
558,12.95882472555287,77.5772327694465,33230
559,12.98229077330186,77.60377117987007,96975
560,12.992994932694444,77.60870513906184,38058
561,12.980113851308872,77.60040663377647,78067
562,12.966462880626521,77.59356303816539,94663
563,12.98879379976645,77.61157279403292,41447
564,12.962613891892373,77.57596206095926,83278
565,12.978216900882963,77.59942302826077,29528
566,12.974373865700697,77.58845300789848,75267
567,12.99205025551387,77.60821759626967,70939
568,12.97084662292867,77.59223968028705,92954
569,12.957101062842705,77.58045040834911,35223
570,12.983321242007861,77.59963885650814,94567
571,12.980758810442795,77.59980966180817,32109
572,12.958394015442138,77.57972840015309,43383
573,12.979334417288614,77.60126505340479,38351
574,12.971539317394528,77.58922135996725,41778
575,12.973009639599217,77.5961705566622,33947
576,12.966598579893486,77.58159609057988,76307
577,12.97885887183734,77.59915394320771,71875
578,12.984899385376355,77.611584909104,66733
579,12.96196683119476,77.58458317085856,52762
580,12.986405687810208,77.60618052069228,83095
581,12.96167747786671,77.58675866064665,94813
582,12.968325671926882,77.58492364333433,86314
583,12.991060178512791,77.61417947990726,69812
584,12.967575574436779,77.58785358490861,27851
585,12.970544760537846,77.59512748369893,66403
586,12.961959849519749,77.58806260309709,52174
587,12.988037772950618,77.60450810130943,84046
588,12.962657409412806,77.58069002857128,34567
589,12.973665401657557,77.59524874391582,98002
590,12.9875655309668,77.61116616036915,50795
591,12.969377106841053,77.58475006637735,82824
592,12.968129183695213,77.58535371123364,22261
593,12.972419692530044,77.59061814855365,49033
594,12.96575514216785,77.58222056144697,93869
595,12.956136157831446,77.57210570434974,91344
596,12.973477045734692,77.59036335399502,78557
597,12.99325343874922,77.60826740971947,37087
598,12.97847463397991,77.59965448121669,70952
599,12.990639589884713,77.60774409200478,53623
600,12.970310632415918,77.58351334233726,88648
601,12.96570357205726,77.57981801755855,41386
602,12.974441704166626,77.5878719491362,98279
603,12.97231606468601,77.59459397123373,88847
604,12.96855081684495,77.59044037903595,55820
605,12.960434602993974,77.57815568140452,43377
606,12.979194408056284,77.59732642332375,44995
607,12.980580187349485,77.59754414996118,98931
608,12.97153577227309,77.58949507529812,56636
609,12.9724269565451,77.59091595933864,94637
610,12.97909623429402,77.5990479632218,80058
611,12.966568821378038,77.59032567911733,98928
612,12.964908707845042,77.58806329171406,54624
613,12.958353825276777,77.58027853470342,94964
614,12.974121829321728,77.60219794808218,92982
615,12.99290837160158,77.61128158308561,99285
616,12.965520651404526,77.57776357952382,56788
617,12.979202691240518,77.60430026725948,62849
618,12.99086608088784,77.61078096551631,59758
619,12.964542076214007,77.5879204395183,84047
620,12.993913020728634,77.6050125240359,65734
621,12.979240235269925,77.59635662215774,88803
622,12.969075897147443,77.59233898159681,64179
623,12.960148735561456,77.57951596736504,22011
624,12.958313495920265,77.57937233437876,67498
625,12.97366636990712,77.59033351648087,37438
626,12.986655756878026,77.61029302756668,27597
627,12.979554417342916,77.60220916841055,97362
628,12.977485411057971,77.59866914508645,73161
629,12.968758872496977,77.59321268569403,93851
630,12.962128635293352,77.58633798985096,86321
631,12.987413850355786,77.61028499965049,40538
632,12.959945089547936,77.58119173382772,21932
633,12.978451273738973,77.59797048463565,96118
634,12.963186702991049,77.57859769696853,76882
635,12.979495568544246,77.5985837282669,82443
636,12.970183346828103,77.59148185561598,95250
637,12.96678177092278,77.59071774059234,75778
638,12.969384138725536,77.59700249074038,83922
639,12.973302878904997,77.59587504236266,97988
640,12.958604068629661,77.57968215493709,55428
641,12.994993320761845,77.61468571927429,46421
642,12.968363662003181,77.5898528998797,64789
643,12.957964411993906,77.58022701688213,21207
644,12.98842936685614,77.60988792947627,33893
645,12.97005634091295,77.59196113564077,80011
646,12.989843940934627,77.61492458084594,98518
647,12.989763941879463,77.59626662480048,99063
648,12.960721413747992,77.57274076425776,88344
649,12.963168170427199,77.58066971674239,89338
650,12.986331063103462,77.59649436705602,48398
651,12.989680046125692,77.61417128242321,68456
652,12.989415275158942,77.6134013102906,82320
653,12.96959423702382,77.59301069968055,45518
654,12.982168088028569,77.59741294288081,47103
655,12.983372338159958,77.60284257938636,39337
656,12.984277809744437,77.60392467223348,37611
657,12.983642808951378,77.59739600000138,78653
658,12.969628814991198,77.5889305850879,29764
659,12.970541749619827,77.59043571615035,95969
660,12.959920436222253,77.57735437604632,74189
661,12.975079200082325,77.59510232479101,21381
662,12.957622740237001,77.57907611541108,52955
663,12.97009057236163,77.59182582232707,42031
664,12.980003616426087,77.5975487341068,76699
665,12.986501973332775,77.6097856630287,66092
